web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781160741-11","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","","Vari on Aug 9, 2025","Awesome fit! Thank you for the lovely shirt","Vari","Esquie Clair Obscur Expedition 33 Shirt Comfort Colors, Whee Whoo Funny Esquie T Shirt,  Gamer Gift Tee, Expedition Shirt for Fans","5 out of 5 stars","https://i.etsystatic.com/6916668226/r/il/04e98c/6916668226/il_340x270.6916668226_53pv.jpg","https://www.etsy.com/listing/4315988770/esquie-clair-obscur-expedition-33-shirt?ref=shop_review"
"1781160741-12","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","","sally on Aug 8, 2025","Design is beautiful..different from all the other disney shirts!","sally","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781160741-13","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","","Etsy buyer on Aug 8, 2025","Accidentally shipped me the wrong color, quick response and quick to rectify the situation. They definitely use high-quality T-shirt which is nice!","Etsy buyer","Retro No Kings Since 1776 Shirt Comfort Colors, Rejecting Kings Shirt, No Kings In America 86/47, 4th Of July America Tee","5 out of 5 stars","https://i.etsystatic.com/6944028536/r/il/34a7c7/6944028536/il_340x270.6944028536_d1il.jpg","https://www.etsy.com/listing/4321251586/retro-no-kings-since-1776-shirt-comfort?ref=shop_review"
"1781160741-14","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","","Mindy on Aug 8, 2025","Both shirts arrived the day after they were shipped!!! They look amazing! My daughter is going to love them! Absolutely love this shop! Will
Continue to purchase more in the future!","Mindy","Night Owl Reader Shirt Comfort Colors, Late Night Reading Book Club Shirt, Trendy Book Shirt, Book Lover Gift, Cute Bookworm Tee","5 out of 5 stars","https://i.etsystatic.com/6874975428/r/il/6a2a38/6874975428/il_340x270.6874975428_1ytr.jpg",""
"1781160749-15","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Codi on Aug 8, 2025","Quick arrival, great quality, true to size! The design is clear and bright and doesn't seem to be the type to chip off in the wash. Overall, very pleased with my puchase!","Codi","Born to Jest Forced to Joust Comfort Colors Shirt, Sarcastic Humor T Shirt, Medieval Middle Ages Tee Gift,  Funny Meme Tee","5 out of 5 stars","https://i.etsystatic.com/6639270754/r/il/4994e9/6639270754/il_340x270.6639270754_flcc.jpg","https://www.etsy.com/listing/1873236175/born-to-jest-forced-to-joust-comfort?ref=shop_review"
"1781160749-16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Kristi on Aug 8, 2025","Comfort colors are my favorite shirts and the design is so cute! And came so fast!","Kristi","Halloweentown Est 1998 Comfort Colors Shirt, Retro Halloweentown University Graphic T Shirt, Spooky Apparel, Funny Fall Shirt Gift","5 out of 5 stars","https://i.etsystatic.com/7011109032/r/il/8f140b/7011109032/il_340x270.7011109032_hieb.jpg","https://www.etsy.com/listing/4333685733/halloweentown-est-1998-comfort-colors?ref=shop_review"
"1781160749-17","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Jazmine on Aug 8, 2025","Very good quality!! The print is actually ON the shirt, not just ironed on vinyl. Great design, comfortable fit. I’m stoked!!","Jazmine","Velaris Starfall Festival Shirt Comfort Colors, SJM ACOTAR Merch T Shirt, The Night Court Tee, Rhysand Cassian Feyre Fan Apparel","5 out of 5 stars","https://i.etsystatic.com/7019058541/r/il/27746b/7019058541/il_340x270.7019058541_nszj.jpg","https://www.etsy.com/listing/4326355290/velaris-starfall-festival-shirt-comfort?ref=shop_review"
"1781160749-18","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Rachael on Aug 8, 2025","Made an amazing gift for my fellow romantasy book bestie!!","Rachael","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781160749-19","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Rachael on Aug 8, 2025","Amazing design with such a comfortable fit. Highly recommend!!","Rachael","Velaris Starfall Festival Shirt Comfort Colors, SJM ACOTAR Merch T Shirt, The Night Court Tee, Rhysand Cassian Feyre Fan Apparel","5 out of 5 stars","https://i.etsystatic.com/7019058541/r/il/27746b/7019058541/il_340x270.7019058541_nszj.jpg","https://www.etsy.com/listing/4326355290/velaris-starfall-festival-shirt-comfort?ref=shop_review"
"1781160749-20","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Jessica on Aug 8, 2025","I love this shirt! So cute and super comfy!","Jessica","Leather and Lark Dark Romance Comfort Colors Shirt, Multiple Deleters Club T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6861870259/r/il/440c08/6861870259/il_340x270.6861870259_s7m0.jpg","https://www.etsy.com/listing/4295845473/leather-and-lark-dark-romance-comfort?ref=shop_review"
"1781160749-21","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Heather on Aug 8, 2025","Great quality shirt, received many compliments from other book moms!","Heather","Tired Moms Book Club Comfort Colors Shirt,  Funny Coffee Chaos Reading T Shirt, Mom LifeBookish Apparel, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6915964180/r/il/1c4a93/6915964180/il_340x270.6915964180_sl71.jpg","https://www.etsy.com/listing/4315867471/tired-moms-book-club-comfort-colors?ref=shop_review"
"1781160749-22","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Sierra on Aug 8, 2025","Got these shirts as presents for my husband and my father on Father's Day. They both love them!","Sierra","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg","https://www.etsy.com/listing/1903301547/new-achievement-two-sided-comfort-colors?ref=shop_review"
"1781160749-23","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Aliyah on Aug 8, 2025","Lovely design, and arrived quickly!","Aliyah","Basgiath War College Comfort Colors Shirt, Fourth Wing 2 Sided Shirt, Xaden Riorson Fan, Dragon Rider Merch, Rebecca Yarros","5 out of 5 stars","https://i.etsystatic.com/6526962638/r/il/4e5a2a/6526962638/il_340x270.6526962638_oxcl.jpg","https://www.etsy.com/listing/1849548553/basgiath-war-college-comfort-colors?ref=shop_review"
"1781160749-24","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Aliyah on Aug 8, 2025","Love the shirt!! Super cute!","Aliyah","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781160749-25","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Katherine on Aug 8, 2025","My mom loves the shirt! The shirt is soft and the print is amazing.","Katherine","Fourth Wing Basgiath War College Comfort Colors Shirt, Xaden Riorson Riders Quadrant Tee, Dragon Rider, Violet Sorrengail, Bookish Shirt","5 out of 5 stars","https://i.etsystatic.com/6547471002/r/il/82c80a/6547471002/il_340x270.6547471002_qnqe.jpg","https://www.etsy.com/listing/1840194412/fourth-wing-basgiath-war-college-comfort?ref=shop_review"
"1781160749-26","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Dominique on Aug 7, 2025","Super cute, exactly as described, and arrived quickly!","Dominique","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781160749-27","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Amber on Aug 7, 2025","Great quality and just as described.","Amber","Wishing Well Ranch Comfort Colors Shirt, Chestnut Springs Cowboy Romance T Shirt, Bookish Cowgirl Tee, Bookish Gift For Her","5 out of 5 stars","https://i.etsystatic.com/6790331656/r/il/a37442/6790331656/il_340x270.6790331656_t49q.jpg","https://www.etsy.com/listing/1888652004/wishing-well-ranch-comfort-colors-shirt?ref=shop_review"
"1781160749-28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=44","Stacie on Aug 6, 2025","My daughter was so excited when I gave her this shirt and when she saw that I ordered one too!","Stacie","Team Conrad Junior Mint Bear Shirt Comfort Colors, Cousins Beach TSITP Shirt, Summer Beach Tee, Team Conrad Cousins Beach TShirt","5 out of 5 stars","https://i.etsystatic.com/7059083356/r/il/48637b/7059083356/il_340x270.7059083356_pm4y.jpg","https://www.etsy.com/listing/4342570512/team-conrad-junior-mint-bear-shirt?ref=shop_review"
"1781160757-29","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Yasmine on Aug 6, 2025","Love the shirt so much , so cute and comfy","Yasmine","Powerless Series Lauren Roberts Comfort Colors Shirt, Kai Azer & Paedyn Gray Shirt, Fantasy Bookish Shirt, Powerful Book Shirt, Bookish Gift","5 out of 5 stars","https://i.etsystatic.com/6812144683/r/il/8bc1bf/6812144683/il_340x270.6812144683_4bcs.jpg","https://www.etsy.com/listing/1883474650/powerless-series-lauren-roberts-comfort?ref=shop_review"
"1781160757-30","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Krista on Aug 6, 2025","Shipped very quickly, great gift for a friend who is currently romancing Astarion!","Krista","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","5 out of 5 stars","https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg","https://www.etsy.com/listing/4329088440/astarions-juice-box-bg3-shirt-comfort?ref=shop_review"
"1781160757-31","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Etsy buyer on Aug 6, 2025","So comfortable and the material feels so good!","","Xaden Riorson Quote Comfort Colors Shirt, Fourth Wing Book Quotes, Xaddy Shirt, I Love You In Book Quotes, Romantasy Book Merch","5 out of 5 stars","https://i.etsystatic.com/6742952725/r/il/de8bd6/6742952725/il_340x270.6742952725_89sp.jpg","https://www.etsy.com/listing/1869970326/xaden-riorson-quote-comfort-colors-shirt?ref=shop_review"
"1781160757-32","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Etsy buyer on Aug 6, 2025","Shirt was absolutely fantastic. Colors were spot on as in the picture.","Etsy buyer","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781160757-33","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Rhonda on Aug 6, 2025","I’ve got so many compliments about this shirt. One of my absolute favorites. It’s so comfortable and well made.","Rhonda","Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6804793951/r/il/272151/6804793951/il_340x270.6804793951_p37c.jpg","https://www.etsy.com/listing/1894422303/butcher-blackbird-dark-romance-comfort?ref=shop_review"
"1781160757-34","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Sequoia on Aug 6, 2025","I purchased the Dungeon Crawler Carl shirt for my husband's birthday and I went with the 2XL, thought I probably should have went a size down. The material is soft and comfortable. It's a little long, so when he's sitting the neckline gets pushed back. Because this is my first purchase with this co. I wanted to make sure I didn't size too small and have it shrink in the wash. It did not shrink on him. He loves the shirt!","Sequoia","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg","https://www.etsy.com/listing/1903301547/new-achievement-two-sided-comfort-colors?ref=shop_review"
"1781160757-35","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Rachael on Aug 6, 2025","I love this shirt and this quote so much. I can’t wait to wear it","Rachael","LOTR I Am No Man Comfort Colors Shirt, Fantasy Reader Apparel, The Ring Book TShirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6587522124/r/il/8ef198/6587522124/il_340x270.6587522124_tswz.jpg","https://www.etsy.com/listing/1848489404/lotr-i-am-no-man-comfort-colors-shirt?ref=shop_review"
"1781160757-36","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Rachael on Aug 6, 2025","Stunning shirt. Got it in the dark blue color and it looks so good with the pattern","Rachael","Velaris Starfall Festival Shirt Comfort Colors, SJM ACOTAR Merch T Shirt, The Night Court Tee, Rhysand Cassian Feyre Fan Apparel","5 out of 5 stars","https://i.etsystatic.com/7019058541/r/il/27746b/7019058541/il_340x270.7019058541_nszj.jpg","https://www.etsy.com/listing/4326355290/velaris-starfall-festival-shirt-comfort?ref=shop_review"
"1781160757-37","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Rachael on Aug 6, 2025","Great shirt! Looks exactly like the photo","Rachael","Wicked Together We’re Unlimited Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand Tee, Wicked The Musical,  Wizard Movie Fan Tee","5 out of 5 stars","https://i.etsystatic.com/6441989036/r/il/236ec3/6441989036/il_340x270.6441989036_tvlw.jpg","https://www.etsy.com/listing/1814326026/wicked-together-were-unlimited-comfort?ref=shop_review"
"1781160757-38","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Rachael on Aug 6, 2025","Great shirt. The pattern actually feels adhered to the tshirt and not like an iron on","Rachael","The Shire LOTR Comfort Colors Shirt For Fans, Fantasy Book Lover T Shirt, Funny Second Breakfast Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6569082793/r/il/7667c1/6569082793/il_340x270.6569082793_6jq3.jpg","https://www.etsy.com/listing/1833612946/the-shire-lotr-comfort-colors-shirt-for?ref=shop_review"
"1781160757-39","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Rachael on Aug 6, 2025","Shirt turned out great! I like the way the pattern was adhered to the shirt. It’s so much better than all the other shirts I’ve seen on Etsy","Rachael","Wicked Together We’re Unlimited Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand Tee, Wicked The Musical,  Wizard Movie Fan Tee","5 out of 5 stars","https://i.etsystatic.com/6441989036/r/il/236ec3/6441989036/il_340x270.6441989036_tvlw.jpg","https://www.etsy.com/listing/1814326026/wicked-together-were-unlimited-comfort?ref=shop_review"
"1781160757-40","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Miranda on Aug 6, 2025","Absolutely adorable and great quality!","Miranda","TSITP Cousins Beach Shirt Comfort Colors, Cousins Beach Tee, Summer I Turned Pretty Inspired Shirt, TSITP Quotes, Team Conrad Team Jeramiah","5 out of 5 stars","https://i.etsystatic.com/7059078058/r/il/75ca94/7059078058/il_340x270.7059078058_no26.jpg","https://www.etsy.com/listing/4342569946/tsitp-cousins-beach-shirt-comfort-colors?ref=shop_review"
"1781160757-41","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Etsy buyer on Aug 6, 2025","This shirt is the cutest!! It turned out exactly like the pictures and I cannot wait to wear it to my next book club meeting!","Etsy buyer","Emily Henry Books Stamp Shirt Comfort Colors, Beach Read Shirt, Sunshine Falls Shirt, Happy Place Inspired Shirt, Book Lovers Tee","5 out of 5 stars","https://i.etsystatic.com/6913676244/r/il/617dbe/6913676244/il_340x270.6913676244_41p4.jpg","https://www.etsy.com/listing/4315416492/emily-henry-books-stamp-shirt-comfort?ref=shop_review"
"1781160757-42","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=45","Tiffany on Aug 6, 2025","Item was as described, I would almost size down but I'm ok with extra baggy. I got an XL and could have pulled off an large but other than that perfect. Very thick T-shirt material.","Tiffany","Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6804793951/r/il/272151/6804793951/il_340x270.6804793951_p37c.jpg","https://www.etsy.com/listing/1894422303/butcher-blackbird-dark-romance-comfort?ref=shop_review"
"1781160765-43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=46","Kayla on Aug 6, 2025","Great quality looks really good.","Kayla","Jasmine Dragon Tea Shop Comfort Colors Shirt, Uncle Iroh Shirt Gift, Anime Lover's Gift, Uncle Iroh Tea Shop Inspired, Avatar TShirt","5 out of 5 stars","https://i.etsystatic.com/6557721462/r/il/128753/6557721462/il_340x270.6557721462_a4nm.jpg","https://www.etsy.com/listing/1842339560/jasmine-dragon-tea-shop-comfort-colors?ref=shop_review"
"1781160765-44","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=46","Brenna on Aug 6, 2025","Love this shirt! Just what I was looking for :) so soft and got here quick! Can’t wait to wear it!","Brenna","Tired Moms Book Club Shirt Comfort Colors, Book Lover Tee, Funny Coffee Chaos Reading Momlife Gift, Bookish Apparel, Literary Graphic Tshirt","5 out of 5 stars","https://i.etsystatic.com/6842048072/r/il/d25b4f/6842048072/il_340x270.6842048072_c013.jpg","https://www.etsy.com/listing/4301406623/tired-moms-book-club-shirt-comfort?ref=shop_review"
"1781160765-45","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=46","Etsy buyer on Aug 6, 2025","This is a wonderful shirt! The quality is great the print is soft not that really plastic feel some large prints have. Highly recommend! I got the medium size which is my normal size, it has a slightly “oversized “ look without being way too big.","Etsy buyer","Onyx Storm Quest Squad Broccoli Comfort Colors Shirt, Fourth Wing Shirt, Broccoli Cat TShirt, Ridoc Romantasy Fan Shirt, Dragon Rider Tee","5 out of 5 stars","https://i.etsystatic.com/6639380422/r/il/a404db/6639380422/il_340x270.6639380422_5ak9.jpg","https://www.etsy.com/listing/1873254505/onyx-storm-quest-squad-broccoli-comfort?ref=shop_review"
