web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781162032-120","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","Molly on Jun 20, 2025","It came as it was described!","Molly","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781162032-121","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","Hannah on Jun 20, 2025","Absolutely love!! Very cute shirt!","Hannah","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781162032-122","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","Korina on Jun 20, 2025","Love the shirt. Will now be a staple in my comfy clothes","Korina","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781162032-123","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","Tammy on Jun 20, 2025","Fantastic T-shirt with an even better message. Wearing it everywhere!! Comfort colors Tshirts are the best quality!","Tammy","Retro Gulf Of Mexico Comfort Colors Shirt, Gulf Of Mexico Name Origin Tshirt, 1550 Exploration, Liberal Democrat Tee","5 out of 5 stars","https://i.etsystatic.com/6662410990/r/il/ca8c74/6662410990/il_340x270.6662410990_3pkw.jpg","https://www.etsy.com/listing/1877772129/retro-gulf-of-mexico-comfort-colors?ref=shop_review"
"1781162032-124","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","Emily on Jun 20, 2025","I love this shirt! I've gotten a lot of compliments while wearing it.","Emily","Onyx Storm Quest Squad Broccoli Comfort Colors Shirt, Fourth Wing Shirt, Broccoli Cat TShirt, Ridoc Romantasy Fan Shirt, Dragon Rider Tee","5 out of 5 stars","https://i.etsystatic.com/6639380422/r/il/a404db/6639380422/il_340x270.6639380422_5ak9.jpg","https://www.etsy.com/listing/1873254505/onyx-storm-quest-squad-broccoli-comfort?ref=shop_review"
"1781162032-125","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","DeAnna on Jun 19, 2025","It’s perfect and quality is wonderful","DeAnna","Camp Half Blood Camping Comfort Colors Shirt, Lotus Hotel Black Jack T Shirt, Heroes of Olympus Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6824067607/r/il/0ff04c/6824067607/il_340x270.6824067607_a1h7.jpg","https://www.etsy.com/listing/1885798260/camp-half-blood-camping-comfort-colors?ref=shop_review"
"1781162032-126","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=73","Jessica on Jun 19, 2025","So beautiful in person the photos dont even do it justice!! I got the shirt in white and it is so soft already lived in oversized feel.","Jessica","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781162039-127","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Nicole on Jun 19, 2025","My favorite shirt right now! Loved it!!","Nicole","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781162039-128","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Veronica on Jun 19, 2025","Beautiful shirt of the fourth wing series dragons!","Veronica","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781162039-129","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Wendy on Jun 19, 2025","My daughter is going to love this!","Wendy","Belle's Book Club Shirt Comfort Colors, Tale As Old As Time Book Tee, Belle Princess Book Lover Gift, Aesthetic Book Cafe T-Shirt","5 out of 5 stars","https://i.etsystatic.com/6922947397/r/il/f1c3dc/6922947397/il_340x270.6922947397_dv8s.jpg","https://www.etsy.com/listing/4307977727/belles-book-club-shirt-comfort-colors?ref=shop_review"
"1781162039-130","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Andrea on Jun 18, 2025","Came in on time and really cute","Andrea","Dragon Book Comfort Colors Shirt, Bookworm Book Dragon Sweatshirt, Easily Distracted By Dragons And Books Shirts,Dragon Rider Fan Merch","5 out of 5 stars","https://i.etsystatic.com/6089318970/r/il/105dce/6089318970/il_340x270.6089318970_qlc3.jpg","https://www.etsy.com/listing/1753983331/dragon-book-comfort-colors-shirt?ref=shop_review"
"1781162039-131","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","tiffany on Jun 18, 2025","Really cute high quality shirt.","tiffany","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781162039-132","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Megan on Jun 18, 2025","Soft material, wore hiking and was very comfortable!","Megan","Take Me To Woe’s Hollow Comfort Colors Shirt, The Biggest Waterfall Severance T Shirt, Lumon Macrodata Refinement TV Show Tee","5 out of 5 stars","https://i.etsystatic.com/6788009719/r/il/42614b/6788009719/il_340x270.6788009719_40uh.jpg","https://www.etsy.com/listing/1878683606/take-me-to-woes-hollow-comfort-colors?ref=shop_review"
"1781162039-133","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Melinda on Jun 18, 2025","Excellent quality with a powerful message!","Melinda","They Didn't Burn Witches They Burned Women Comfort Colors Shirt, Bury The Patriarchy Tee, Women's Rights Shirt, Feminist Witch Shirt","5 out of 5 stars","https://i.etsystatic.com/6805227947/r/il/7bff92/6805227947/il_340x270.6805227947_amwj.jpg","https://www.etsy.com/listing/1882035314/they-didnt-burn-witches-they-burned?ref=shop_review"
"1781162039-134","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Lacey on Jun 18, 2025","The shirt is great quality and arrive when it said it was going to. My wife loves the shirt and loves the design of the shirt. Great gift for your partner!!!","Lacey","My Custom Will Kill You Comfort Colors Shirt, Custom Funny Gag Boyfriend T Shirt, Gift For Valentine’s Day, Cute Couple's Gift","5 out of 5 stars","https://i.etsystatic.com/6525193072/r/il/dbdbec/6525193072/il_340x270.6525193072_2x2q.jpg","https://www.etsy.com/listing/1834841724/my-custom-will-kill-you-comfort-colors?ref=shop_review"
"1781162039-135","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Deanna on Jun 18, 2025","Love the design! I'm so glad to have some merch for CO:E33!

Only complaint is the sleeves are quite long and the dye also colored the cleaning instructions tag, making it unreadable.","Deanna","For Those Who Come After Shirt Comfort Colors, Clair Obscur Expedition 33 T-Shirt, Esquie Shirt, RPG Gamer Tee","4 out of 5 stars","https://i.etsystatic.com/6910979496/r/il/e8359f/6910979496/il_340x270.6910979496_h7bk.jpg","https://www.etsy.com/listing/4314868222/for-those-who-come-after-shirt-comfort?ref=shop_review"
"1781162039-136","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Bianca on Jun 17, 2025","I love this shirt! It’s super cute and the materials is very comfortable & soft!","Bianca","Shadowsinger Night Court Comfort Color Shirts, Azriel SJM Book Merch Inspired, The Bat Boys Velraris Tee","5 out of 5 stars","https://i.etsystatic.com/6087147986/r/il/f15451/6087147986/il_340x270.6087147986_odir.jpg",""
"1781162039-137","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Etsy buyer on Jun 17, 2025","Shirt was high quality, correct size and fast shipping.","Etsy buyer","All For Love And Love For All Comfort Colors Shirt, LGBT Pride Month T Shirt, Love Whoever You Want T Shirt, Human Rights, LGBT Gift","5 out of 5 stars","https://i.etsystatic.com/6897506453/r/il/0d8362/6897506453/il_340x270.6897506453_bgkc.jpg","https://www.etsy.com/listing/4302914052/all-for-love-and-love-for-all-comfort?ref=shop_review"
"1781162039-138","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Bryce on Jun 17, 2025","Overall this shirt is 10/10, cute and love the cream color I got. It’s so comfy and i love everything about it!! Perfect for Throne of Glass lovers!!","Bryce","The Thirteen Throne Of Glass Comfort Colors Shirt, Abraxos Dragon TShirt, Fantasy Floral Dragon T-Shirt, SJM Fan Gift, Bookish Merch","5 out of 5 stars","https://i.etsystatic.com/6930759387/r/il/24f45a/6930759387/il_340x270.6930759387_qg8o.jpg","https://www.etsy.com/listing/4309512488/the-thirteen-throne-of-glass-comfort?ref=shop_review"
"1781162039-139","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Bryce on Jun 17, 2025","I fell in love with this the moment I opened it!! So cute and perfect for Throne of Glass Lovers whether it’s as a gift or for yourself I say buy it!! 10/10 ❤️‍🔥","Bryce","Fireheart TOG Fan Merch Comfort Colors Shirt, Aelin Galathynius Fireheart T Shirt, To Whatever End Tee, Bookish Gift, Fantasy Apparel","5 out of 5 stars","https://i.etsystatic.com/6689656254/r/il/1e0b90/6689656254/il_340x270.6689656254_ga2j.jpg","https://www.etsy.com/listing/1883106261/fireheart-tog-fan-merch-comfort-colors?ref=shop_review"
"1781162039-140","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=74","Anna-Marie on Jun 17, 2025","The shirt fits great! Love the design and the shirt color that I choose. Definitely a keeper!","Anna-Marie","Fourth Wing Comfort Colors Shirt, In My Fantasy Era, The Empyrean Series, Fantasy Readers Society, Dragon Lover, Fourth Wing Merch","5 out of 5 stars","https://i.etsystatic.com/6384276520/r/il/f40385/6384276520/il_340x270.6384276520_28gj.jpg","https://www.etsy.com/listing/1816764535/fourth-wing-comfort-colors-shirt-in-my?ref=shop_review"
"1781162047-141","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","vanessa on Jun 17, 2025","I love this shirt. I am a book and Disney girl so this shirt is just perfect!","vanessa","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781162047-142","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Renee on Jun 17, 2025","Love, Loved, Loved this tee. Highly recommend.","Renee","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781162047-143","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Katie on Jun 17, 2025","Love the design and the shirt is good quality.","Katie","Esquie Clair Obscur Expedition 33 Shirt Comfort Colors, Whee Whoo Funny Esquie T Shirt,  Gamer Gift Tee, Expedition Shirt for Fans","5 out of 5 stars","https://i.etsystatic.com/6916668226/r/il/04e98c/6916668226/il_340x270.6916668226_53pv.jpg","https://www.etsy.com/listing/4315988770/esquie-clair-obscur-expedition-33-shirt?ref=shop_review"
"1781162047-144","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Madeline on Jun 17, 2025","Arrived super fast and was super cute!","Madeline","All For Love And Love For All Comfort Colors Shirt, LGBT Pride Month T Shirt, Love Whoever You Want T Shirt, Human Rights, LGBT Gift","5 out of 5 stars","https://i.etsystatic.com/6897506453/r/il/0d8362/6897506453/il_340x270.6897506453_bgkc.jpg","https://www.etsy.com/listing/4302914052/all-for-love-and-love-for-all-comfort?ref=shop_review"
"1781162047-145","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Sarah on Jun 17, 2025","Super cute and great quality!","Sarah","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg","https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review"
"1781162047-146","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Heather on Jun 17, 2025","Super cute! I loved Quicksilver and can’t wait to reread it with this shirt!","Heather","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","5 out of 5 stars","https://i.etsystatic.com/6630489915/r/il/bcee2e/6630489915/il_340x270.6630489915_p9fz.jpg","https://www.etsy.com/listing/1861685575/little-osha-butterfly-comfort-colors?ref=shop_review"
"1781162047-147","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Emily on Jun 17, 2025","super soft and very well made!! i def need it in more colors!!","Emily","Xaden Riorson Quote Comfort Colors Shirt, Fourth Wing Book Quotes, Xaddy Shirt, I Love You In Book Quotes, Romantasy Book Merch","5 out of 5 stars","https://i.etsystatic.com/6742952725/r/il/de8bd6/6742952725/il_340x270.6742952725_89sp.jpg","https://www.etsy.com/listing/1869970326/xaden-riorson-quote-comfort-colors-shirt?ref=shop_review"
"1781162047-148","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Etsy buyer on Jun 16, 2025","Matched the description, cute design for fantasy book lovers! :)","","Fourth Wing Comfort Colors Shirt, In My Fantasy Era, The Empyrean Series, Fantasy Readers Society, Dragon Lover, Fourth Wing Merch","5 out of 5 stars","https://i.etsystatic.com/6384276520/r/il/f40385/6384276520/il_340x270.6384276520_28gj.jpg","https://www.etsy.com/listing/1816764535/fourth-wing-comfort-colors-shirt-in-my?ref=shop_review"
"1781162047-149","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Pat on Jun 16, 2025","This is another shirt that's just perfect for my hubby.  He loves nature and bears in particular -  as well as the message on it.  Size is right, color is great, and we couldn't be happier.","Pat","Support National Parks Comfort Colors Shirt, Protect Our National Parks, Subtle Anti Trump Shirt, Anti Elon Musk, Yosemite Joshua Park Tee","5 out of 5 stars","https://i.etsystatic.com/6694302222/r/il/a7f5f6/6694302222/il_340x270.6694302222_mdy5.jpg","https://www.etsy.com/listing/1869417858/support-national-parks-comfort-colors?ref=shop_review"
"1781162047-150","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Pat on Jun 16, 2025","I love, love, love this shirt!  It's perfect for us boomers for whom history and geography are what they are - anyone's vanity notwithstanding.  (We're too old to learn silly new tricks, I guess you could say.)  This is a refreshing touch of sanity and reality that really looks great.  My husband loves it and couldn't wait to wear it.  Nice color selection, too.  My order arrived quickly, and I am very pleased!","Pat","Gulf Of Mexico Social Club Comfort Colors Shirt, Anti Gulf Of America Shirt, Retro Mexico Gulf Shirt, Gift For Democrat, Anti Trump Shirt","5 out of 5 stars","https://i.etsystatic.com/6672158846/r/il/bfa18b/6672158846/il_340x270.6672158846_mrvw.jpg","https://www.etsy.com/listing/1865487740/gulf-of-mexico-social-club-comfort?ref=shop_review"
"1781162047-151","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Sarah on Jun 16, 2025","My husband got me this as an early birthday gift and I love it! Very well made and came in on time. Matches the pictures perfectly. Got a bigger size because I like wearing over size sweatshirts. I’m 5’4 and 148 lbs and this is how it looks on me in a size L","Sarah","Funny Astarion Game Fan Comfort Colors Sweatshirt, Astarion BG3 Crewneck, Astarion’s Juice Box BG3 Sweater, High Elf Gaming Apparel","5 out of 5 stars","https://i.etsystatic.com/6262498992/r/il/79d1b1/6262498992/il_340x270.6262498992_o31a.jpg",""
"1781162047-152","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Genevieve on Jun 16, 2025","I love this design. It’s absolutely perfect.","Genevieve","Wicked Together We’re Unlimited Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand Tee, Wicked The Musical,  Wizard Movie Fan Tee","5 out of 5 stars","https://i.etsystatic.com/6441989036/r/il/236ec3/6441989036/il_340x270.6441989036_tvlw.jpg","https://www.etsy.com/listing/1814326026/wicked-together-were-unlimited-comfort?ref=shop_review"
"1781162047-153","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Genevieve on Jun 16, 2025","Love this shirt! It’s so comfy and the design is gorgeous!","Genevieve","Wicked Together We’re Unlimited Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand Tee, Wicked The Musical,  Wizard Movie Fan Tee","5 out of 5 stars","https://i.etsystatic.com/6441989036/r/il/236ec3/6441989036/il_340x270.6441989036_tvlw.jpg","https://www.etsy.com/listing/1814326026/wicked-together-were-unlimited-comfort?ref=shop_review"
"1781162047-154","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=75","Dee on Jun 16, 2025","Such a good quality print. It's amazing!","Dee","Esquie Clair Obscur Expedition 33 Shirt Comfort Color, Funny Esquie Tshirt, Expedition 33 Tee, 2 Sided Game Shirt","5 out of 5 stars","https://i.etsystatic.com/6908292690/r/il/1c0338/6908292690/il_340x270.6908292690_oy10.jpg","https://www.etsy.com/listing/4314335863/esquie-clair-obscur-expedition-33-shirt?ref=shop_review"
"1781162054-155","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Mackenzie on Jun 16, 2025","","Mackenzie","Gulf Of Mexico Social Club Comfort Colors Shirt, Anti Gulf Of America Shirt, Retro Mexico Gulf Shirt, Gift For Democrat, Anti Trump Shirt","5 out of 5 stars","https://i.etsystatic.com/6672158846/r/il/bfa18b/6672158846/il_340x270.6672158846_mrvw.jpg",""
"1781162054-156","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Josh on Jun 16, 2025","Love the color and quality","Josh","Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6804793951/r/il/272151/6804793951/il_340x270.6804793951_p37c.jpg","https://www.etsy.com/listing/1894422303/butcher-blackbird-dark-romance-comfort?ref=shop_review"
"1781162054-157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Lisa on Jun 16, 2025","Beautifully done shirts. Awesome quality","Lisa","Basgiath War College 2 Sided Comfort Colors Shirt, Vintage Dragon Rider TShirt,  Fourth Wing Riders Quadrant,Trendy Book Merch,Bookish Gifts","5 out of 5 stars","https://i.etsystatic.com/6572047861/r/il/c15703/6572047861/il_340x270.6572047861_4vw6.jpg","https://www.etsy.com/listing/1834454236/basgiath-war-college-2-sided-comfort?ref=shop_review"
"1781162054-158","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Lisa on Jun 16, 2025","Gave this a s gift and it was a big hit.","Lisa","Fourth Wing Series Two Sided Sweatshirt For Fans, War College Crewneck, Dragon Rider Hoodie, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6495323611/r/il/db6019/6495323611/il_340x270.6495323611_gs0y.jpg","https://www.etsy.com/listing/1815451268/fourth-wing-series-two-sided-sweatshirt?ref=shop_review"
"1781162054-159","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Lisa on Jun 16, 2025","Love the t shirts great quality","Lisa","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781162054-160","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Mary on Jun 16, 2025","Love it. Beautiful quality. Well crafted. Nice muted colors. Easy transaction. Great seller. A pleasure. Thanks","Mary","Pride and Prejudice Peacock Comfort Colors Shirt, Jane Austen Inspired T Shirt, Obstinate Headstrong Girl Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6732925226/r/il/d60bee/6732925226/il_340x270.6732925226_57j5.jpg","https://www.etsy.com/listing/1877332982/pride-and-prejudice-peacock-comfort?ref=shop_review"
"1781162054-161","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Abigail on Jun 16, 2025","","Abigail","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg",""
"1781162054-162","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Michaela on Jun 15, 2025","Great shirt! Design is a nice quality.","Michaela","Magic Practical Comfort Colors Shirt, Apothecary Owens T Shirt, Magical Witch Shirts, Witchy Woman Shirt, Halloween Gift For Friends","5 out of 5 stars","https://i.etsystatic.com/6212501274/r/il/e46d1e/6212501274/il_340x270.6212501274_pgfp.jpg","https://www.etsy.com/listing/1767564214/magic-practical-comfort-colors-shirt?ref=shop_review"
"1781162054-163","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Alyssa on Jun 15, 2025","Great quality shirt that actually exceeded my expectations. The shirt is a bit stiff but comfort colors shirts are like that. Shipping took a while but was worth the wait. Can’t wait to wear it","Alyssa","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","4 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781162054-164","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=76","Madison on Jun 15, 2025","I love it! Great quality.","Madison","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","5 out of 5 stars","https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg","https://www.etsy.com/listing/1744418634/funny-astarion-game-fan-comfort-colors?ref=shop_review"
