web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781166717-1","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Sheala on Jan 27, 2025","Perfect for my fourth wing friends","Sheala","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781166717-2","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Etsy buyer on Jan 26, 2025","","","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","4 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg",""
"1781166717-3","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Stephanie on Jan 26, 2025","Great quality shirt, exactly as described! It looks perfect with my Hobbit sweater - I love it!","Stephanie","The Shire LOTR Comfort Colors Shirt For Fans, Fantasy Book Lover T Shirt, Funny Second Breakfast Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6569082793/r/il/7667c1/6569082793/il_340x270.6569082793_6jq3.jpg",""
"1781166717-4","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Stephanie on Jan 26, 2025","It isReally comfy and warm","Stephanie","Fourth Wing Series Two Sided Sweatshirt For Fans, War College Crewneck, Dragon Rider Hoodie, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6495323611/r/il/db6019/6495323611/il_340x270.6495323611_gs0y.jpg","https://www.etsy.com/listing/1815451268/fourth-wing-series-two-sided-sweatshirt?ref=shop_review"
"1781166717-5","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Katherine on Jan 26, 2025","Great shirt, great fit and exactly as described.","Katherine","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781166717-6","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Jordyn on Jan 26, 2025","Just what I was hoping for!","Jordyn","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6461001845/r/il/9ae655/6461001845/il_340x270.6461001845_55ss.jpg","https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review"
"1781166717-7","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Jessica on Jan 26, 2025","It’s perfect! Images are great and great material shirt. Arrived on time too! Thank you!","Jessica","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781166717-8","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Chelsi on Jan 26, 2025","Absolutely love it. Arrived just in time for my read of Onyx Storm.","Chelsi","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg",""
"1781166717-9","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Jaden on Jan 26, 2025","Absolutely obsessed with my shirt!! Love comfort color tees, I will be ordering from this shop again!","Jaden","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781166717-10","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=165","","Maddie on Jan 26, 2025","I love it and can’t wait to wear it. Will definitely order from this shop again.","Maddie","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
