web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781163324-36","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","MIchael on May 9, 2025","See previous review for information","MIchael","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg","https://www.etsy.com/listing/1903301547/new-achievement-two-sided-comfort-colors?ref=shop_review"
"1781163324-37","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","MIchael on May 9, 2025","Just want to say how great the service was. We had an issue with something out of the sellers hands. However they communicated and got everything taken care of. Will be buying again soon!","MIchael","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg","https://www.etsy.com/listing/1903301547/new-achievement-two-sided-comfort-colors?ref=shop_review"
"1781163324-38","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","Hanna on May 9, 2025","Just as pictured, ordered XL for my bf and he’s 6’3 260lbs. Fits him perfectly","Hanna","My Custom Will Kill You Comfort Colors Shirt, Custom Funny Gag Boyfriend T Shirt, Gift For Valentine’s Day, Cute Couple's Gift","5 out of 5 stars","https://i.etsystatic.com/6525193072/r/il/dbdbec/6525193072/il_340x270.6525193072_2x2q.jpg",""
"1781163324-39","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","Etsy buyer on May 8, 2025","Very well made!! Smelled like vinegar but nothing a quick wash can’t fix","","Custom Birthday Comfort Colors Shirt for Wizard Fans, Happee Birthdae T Shirt, Magical Cake Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6217605384/r/il/00cf47/6217605384/il_340x270.6217605384_cxut.jpg","https://www.etsy.com/listing/1782824371/custom-birthday-comfort-colors-shirt-for?ref=shop_review"
"1781163324-40","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","Etsy buyer on May 8, 2025","Bought as a gift for my best friend and she loved it! She said it was super comfy and came out so cute.","Etsy buyer","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781163324-41","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","Brittany on May 8, 2025","Bought as a gift and it came exactly as pictured. Print quality seems good after the first few washes, will definitely be buying more of these","Brittany","Gulf Of Mexico Social Club Comfort Colors Shirt, Anti Gulf Of America Shirt, Retro Mexico Gulf Shirt, Gift For Democrat, Anti Trump Shirt","5 out of 5 stars","https://i.etsystatic.com/6672158846/r/il/bfa18b/6672158846/il_340x270.6672158846_mrvw.jpg","https://www.etsy.com/listing/1865487740/gulf-of-mexico-social-club-comfort?ref=shop_review"
"1781163324-42","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=97","Ariel on May 8, 2025","Love it!! So cute !!","Ariel","Chestnut Springs Series Comfort Colors Shirt For Fan, Cowboy Romance Reader Club T Shirt, Bookish Gift for Country Girl, Wishing Well Ranch","5 out of 5 stars","https://i.etsystatic.com/6712156156/r/il/fa0082/6712156156/il_340x270.6712156156_iwl5.jpg","https://www.etsy.com/listing/1873365924/chestnut-springs-series-comfort-colors?ref=shop_review"
"1781163331-43","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=98","Amy on May 8, 2025","Good quality. Size as listed.","Amy","Gay The Pray Away Comfort Colors Shirt, Retro Gay Frog Shirt, Funny Gay Saying Shirt, Cottagecore Frog And Toad Shirt, Queer TShirt","5 out of 5 stars","https://i.etsystatic.com/6775444511/r/il/bc43b7/6775444511/il_340x270.6775444511_52cs.jpg","https://www.etsy.com/listing/1890471281/gay-the-pray-away-comfort-colors-shirt?ref=shop_review"
"1781163331-44","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=98","Stephanie on May 8, 2025","Just as described, can't wait to wear it!","Stephanie","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","5 out of 5 stars","https://i.etsystatic.com/6630489915/r/il/bcee2e/6630489915/il_340x270.6630489915_p9fz.jpg","https://www.etsy.com/listing/1861685575/little-osha-butterfly-comfort-colors?ref=shop_review"
"1781163331-45","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=98","stephanie on May 7, 2025","Great shirt! Good seller fast shipping","stephanie","The Bat Boys Comfort Color Shirt, Lord Of BloodShed Shirts, Cassian SJM Book Merch Inspired, Night Court  Fan Velraris Tee, SJM Merch","5 out of 5 stars","https://i.etsystatic.com/6239019201/r/il/476909/6239019201/il_340x270.6239019201_hkgk.jpg","https://www.etsy.com/listing/1776956611/the-bat-boys-comfort-color-shirt-lord-of?ref=shop_review"
"1781163331-46","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=98","Erin on May 7, 2025","I love it! It’s so pretty - exactly as advertised! It’s a thick shirt. I do wish it were thinner but it does feel like good quality!","Erin","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg",""
"1781163331-47","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=98","Catherine on May 7, 2025","Quality shirt material and the shirt looks exactly as shown! The colors are vibrant. Just such a cute shirt all around! Can’t wait to wear it to Disney!","Catherine","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
